ID;Brand;Model;Width;Profile;Rim;Category;Price;Stock;Tag;Description;SpeedRating;LoadIndex;Image
442;Xbri;LT  107/ BRUTUS T/A;225;65;17;camionetas;239600;23;;Neumático Xbri LT  107/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;103;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
443;Linglong;GRIP MASTER C/S XL;255;55;20;camionetas;239600;19;;Neumático Linglong GRIP MASTER C/S XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;110;https://www.sunset.com.py/img/pattern/linglong/118109/linglong_grip-master-cs_01_s.jpg
444;Sunset;TIRES LT  126/ ALL-TERRAIN T/A - WL;285;75;16;camionetas;239600;7;;Neumático Sunset TIRES LT  126/ ALL-TERRAIN T/A - WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;123;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
445;Xbri;LT  119/ BRUTUS T/A;265;60;19;camionetas;239600;24;Destacado;Neumático Xbri LT  119/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;116;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
446;Sunset;TIRES   ALL-TERRAIN T/A WL;265;60;18;camionetas;239600;16;;Neumático Sunset TIRES   ALL-TERRAIN T/A WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;110;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
447;Sunset;TIRES   ALL-TERRAIN T/A XL WL;275;55;20;camionetas;239600;19;;Neumático Sunset TIRES   ALL-TERRAIN T/A XL WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;117;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
448;Xbri;LT  120/ BRUTUS T/A;245;75;16;camionetas;239600;19;;Neumático Xbri LT  120/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;116;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
449;Sunset;TIRES   ALL-TERRAIN T/A XL WL;265;50;20;camionetas;239600;17;;Neumático Sunset TIRES   ALL-TERRAIN T/A XL WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;111;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
450;Sunset;TIRES   ALL-TERRAIN T/A WL;265;65;18;camionetas;239600;12;;Neumático Sunset TIRES   ALL-TERRAIN T/A WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;114;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
451;Sunset;TIRES   ROAD TRACTION R/T WL;265;70;16;camionetas;239600;22;;Neumático Sunset TIRES   ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;112;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
452;Sunset;TIRES   ROAD TRACTION R/T WL;275;65;18;camionetas;242000;24;;Neumático Sunset TIRES   ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;116;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
453;Xbri;LT  121/ FORZA A/T;285;70;17;camionetas;250000;13;Oferta;Neumático Xbri LT  121/ FORZA A/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/xbri/58444/xbri_forza-at-2_01_s.jpg
454;Xbri;LT  123/ FORZA M/T C1 WL;265;75;16;camionetas;250000;23;;Neumático Xbri LT  123/ FORZA M/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;120;https://www.sunset.com.py/img/pattern/xbri/143763/xbri_forza-mt-c1_01_s.jpg
455;Xbri;FORZA H/T F1 XL;235;55;19;camionetas;250000;19;;Neumático Xbri FORZA H/T F1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;105;https://www.sunset.com.py/img/pattern/xbri/124522/xbri_forza-ht-f1_01_s.jpg
456;Xbri;SPORT+ 2 XL;235;55;19;camionetas;250000;4;Premium;Neumático Xbri SPORT+ 2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;105;https://www.sunset.com.py/img/pattern/xbri/56420/xbri_sport+-2_01_s.jpg
457;Linglong;LT  121/ CROSSWIND M/T;285;70;17;camionetas;251600;17;;Neumático Linglong LT  121/ CROSSWIND M/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/linglong/47600/linglong_crosswind-mt_01_s.jpg
458;Xbri;SPORT+;255;50;19;camionetas;251600;4;;Neumático Xbri SPORT+ de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;103;https://www.sunset.com.py/img/pattern/xbri/51602/xbri_sport+_01_s.jpg
459;Xbri;LT  121/ BRUTUS T/A;285;75;17;camionetas;251600;24;;Neumático Xbri LT  121/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;118;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
460;Xbri;LT  121/ FORZA A/T C1 WL;285;70;17;camionetas;255600;8;;Neumático Xbri LT  121/ FORZA A/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;118;https://www.sunset.com.py/img/pattern/xbri/143761/xbri_forza-at-c1_01_s.jpg
461;Linglong;LT  121/ CROSSWIND M/T;265;70;17;camionetas;257200;6;Destacado;Neumático Linglong LT  121/ CROSSWIND M/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/linglong/47600/linglong_crosswind-mt_01_s.jpg
462;Xbri;LT  121/ FORZA M/T 2 WL;265;70;17;camionetas;257200;17;;Neumático Xbri LT  121/ FORZA M/T 2 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/xbri/90100/xbri_forza-mt-2_01_s.jpg
463;Xbri;LT  121/ FORZA M/T C1 WL;265;70;17;camionetas;257200;8;;Neumático Xbri LT  121/ FORZA M/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/xbri/143763/xbri_forza-mt-c1_01_s.jpg
464;Sunset;TIRES LT  119/ ROAD TRACTION R/T WL;265;60;18;camionetas;257200;4;;Neumático Sunset TIRES LT  119/ ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;116;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
465;Xbri;LT  113/ BRUTUS T/A;245;70;16;camionetas;258800;8;Oferta;Neumático Xbri LT  113/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;110;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
466;Sunset;TIRES   ROAD TRACTION R/T WL;265;65;17;camionetas;258800;11;;Neumático Sunset TIRES   ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;112;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
467;Sunset;TIRES   ROAD TRACTION R/T WL;265;65;18;camionetas;258800;9;;Neumático Sunset TIRES   ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;114;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
468;Sunset;TIRES LT  119/ MUD-TERRAIN M/T WL;245;70;17;camionetas;258800;10;;Neumático Sunset TIRES LT  119/ MUD-TERRAIN M/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;116;https://www.sunset.com.py/img/pattern/sunset-tires/107707/sunset-tires_mud-terrain-mt_01_s.jpg
469;Sunset;TIRES LT  121/ ALL-TERRAIN T/A WL;315;70;17;camionetas;262000;4;Destacado;Neumático Sunset TIRES LT  121/ ALL-TERRAIN T/A WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
470;Xbri;LT  120/ FORZA M/T 2 WL;235;85;16;camionetas;262000;26;;Neumático Xbri LT  120/ FORZA M/T 2 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;116;https://www.sunset.com.py/img/pattern/xbri/90100/xbri_forza-mt-2_01_s.jpg
471;Sunset;TIRES LT  123/ ALL-TERRAIN T/A WL;265;75;16;camionetas;262000;12;Premium;Neumático Sunset TIRES LT  123/ ALL-TERRAIN T/A WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;120;https://www.sunset.com.py/img/pattern/sunset-tires/91301/sunset-tires_all-terrain-ta_01_s.jpg
472;Sunset;TIRES LT  122/ ROAD TRACTION R/T WL;285;60;18;camionetas;262000;26;;Neumático Sunset TIRES LT  122/ ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;119;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
473;Sunset;TIRES LT  123/ ALL-TERRAIN T/A;275;60;20;camionetas;262000;24;;Neumático Sunset TIRES LT  123/ ALL-TERRAIN T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;120;https://www.sunset.com.py/img/pattern/sunset-tires/91301/sunset-tires_all-terrain-ta_01_s.jpg
474;Linglong;LT  123/ CROSSWIND M/T;265;75;16;camionetas;262000;21;;Neumático Linglong LT  123/ CROSSWIND M/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;120;https://www.sunset.com.py/img/pattern/linglong/47600/linglong_crosswind-mt_01_s.jpg
475;Xbri;LT  126/ FORZA A/T;285;75;16;camionetas;262000;6;;Neumático Xbri LT  126/ FORZA A/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;123;https://www.sunset.com.py/img/pattern/xbri/58444/xbri_forza-at-2_01_s.jpg
476;Xbri;SPORTLINE C1 XL;285;45;22;camionetas;262000;4;;Neumático Xbri SPORTLINE C1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;114;https://www.sunset.com.py/img/pattern/xbri/143756/xbri_sportline-c1_01_s.jpg
477;Xbri;LT  123/ FORZA M/T 2 WL;265;75;16;camionetas;262000;18;Oferta;Neumático Xbri LT  123/ FORZA M/T 2 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;120;https://www.sunset.com.py/img/pattern/xbri/90100/xbri_forza-mt-2_01_s.jpg
478;Linglong;LT  120/ CROSSWIND M/T;245;75;16;camionetas;262000;27;;Neumático Linglong LT  120/ CROSSWIND M/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;116;https://www.sunset.com.py/img/pattern/linglong/47600/linglong_crosswind-mt_01_s.jpg
479;Linglong;LT  110/ CROSSWIND M/T;265;70;16;camionetas;262000;7;;Neumático Linglong LT  110/ CROSSWIND M/T de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;107;https://www.sunset.com.py/img/pattern/linglong/47600/linglong_crosswind-mt_01_s.jpg
480;Xbri;LT   BRUTUS T/A;31.00;10.50;15;camionetas;262000;14;;Neumático Xbri LT   BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;109;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
481;Sunset;TIRES LT  121/ ROAD TRACTION R/T WL;265;70;17;camionetas;262000;21;;Neumático Sunset TIRES LT  121/ ROAD TRACTION R/T WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;118;https://www.sunset.com.py/img/pattern/sunset-tires/148920/sunset-tires_road-traction-rt_01_s.jpg
482;Xbri;LT  121/ FORZA M/T C1 WL;285;70;17;camionetas;263600;7;;Neumático Xbri LT  121/ FORZA M/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;118;https://www.sunset.com.py/img/pattern/xbri/143763/xbri_forza-mt-c1_01_s.jpg
483;Linglong;LT  120/ CROSSWIND A/T TH;235;80;17;camionetas;267600;21;;Neumático Linglong LT  120/ CROSSWIND A/T TH de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;117;https://www.sunset.com.py/img/pattern/linglong/45205/linglong_crosswind-at_01_s.jpg
484;Xbri;LT  116/ BRUTUS T/A;255;55;19;camionetas;269200;21;;Neumático Xbri LT  116/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;112;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
485;Xbri;LT  120/ BRUTUS T/A;235;85;16;camionetas;269200;17;Destacado;Neumático Xbri LT  120/ BRUTUS T/A de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;116;https://www.sunset.com.py/img/pattern/xbri/68480/xbri_brutus-ta_01_s.jpg
486;Xbri;LT  126/ FORZA A/T C1 WL;285;75;16;camionetas;270800;5;Premium;Neumático Xbri LT  126/ FORZA A/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;123;https://www.sunset.com.py/img/pattern/xbri/143761/xbri_forza-at-c1_01_s.jpg
